transaction_id,customer_id,merchant_id,transaction_amount,transaction_currency,transaction_date,payment_method,product_category,product_name,status,region,timestamp,ip_address,device_type
TXN-1045413,522844,MERCH-834198,36652.44,CAD,2026-06-02,Wallet,Sports,Football,Pending,Asia-Pacific,2026-06-02 12:53:53,214.91.169.202,Desktop
TXN-1045414,566491,MERCH-694319,25605.94,EUR,,Credit Card,Food,Protein Bars,Failed,Europe,2026-07-26 11:21:38,243.133.212.98,Tablet
TXN-1045415,275465,MERCH-467718,42491.61,GBP,2026-06-15,Debit Card,Sports,Yoga Mat,Failed,Asia-Pacific,2026-06-15 10:09:16,6.114.113.200,Mobile
TXN-1045416,303908,MERCH-221684,-903.28,USD,2026-06-01,Cash,Food,Protein Bars,Refunded,Asia-Pacific,2026-06-01 02:40:18,116.126.200.232,Mobile
TXN-1045417,379290,MERCH-312641,-3632.53,GBP,2026-06-30,Debit Card,Books,ML Handbook,Refunded,Europe,2026-06-30 17:14:35,204.152.252.147,Desktop
TXN-1045418,666479,MERCH-544942,-1162.92,EUR,2026-07-09,Wallet,Clothing,Running Shoes,Refunded,US-West,2026-07-09 01:01:23,230.13.210.54,Tablet
TXN-1045419,911021,MERCH-943360,49054.56,AUD,2026-05-12,Wallet,Electronics,Gaming Mouse,Pending,Latin America,2026-05-12 16:35:40,54.126.184.126,Desktop
TXN-1045420,311832,MERCH-227683,26290.79,CAD,2026-05-16,Credit Card,Clothing,Running Shoes,Failed,Europe,2026-05-16 00:38:30,80.209.110.183,Tablet
TXN-1045421,101550,MERCH-359875,3108.21,CAD,2026-07-16,Debit Card,Sports,Football,Failed,Asia-Pacific,2026-07-16 05:52:00,33.223.156.155,Desktop
TXN-1045422,638034,MERCH-567461,-1783.52,USD,2026-04-23,Bank Transfer,Home,Coffee Maker,Refunded,Europe,2026-04-23 01:25:14,4.253.102.223,Mobile
TXN-1045423,659358,MERCH-779164,30154.63,CAD,2026-06-19,Bank Transfer,Books,ML Handbook,Pending,US-East,2026-06-19 06:31:28,38.127.62.227,Mobile
TXN-1045424,822570,MERCH-787146,34441.68,CAD,2026-06-21,Wallet,Clothing,Winter Jacket,Completed,US-East,2026-06-21 15:19:46,85.232.107.83,Tablet
TXN-1045425,992405,MERCH-633586,-1425.19,INR,2026-06-21,Bank Transfer,Home,Desk Lamp,Refunded,US-East,2026-06-21 20:22:41,9.197.134.108,Desktop
TXN-1045426,996260,MERCH-472924,-341.95,INR,2026-06-08,Credit Card,Sports,Yoga Mat,Refunded,US-West,2026-06-08 13:14:29,62.252.36.167,Desktop
TXN-1045427,494972,MERCH-981051,-693.64,USD,2026-05-15,Credit Card,Books,ML Handbook,Refunded,Europe,2026-05-15 08:37:54,17.61.62.226,Desktop
TXN-1045428,32891,MERCH-422001,40375.56,EUR,2026-03-24,Credit Card,Home,Desk Lamp,Pending,US-West,2026-03-24 20:34:27,247.253.166.179,Tablet
TXN-1045429,352751,MERCH-757389,1993.12,CAD,2026-02-25,Credit Card,Beauty,Face Serum,Failed,Asia-Pacific,2026-02-25 00:44:19,216.188.129.156,Desktop
TXN-1045430,449592,MERCH-172253,15626.17,EUR,2026-08-20,Cash,Books,ML Handbook,Pending,US-East,2026-04-23 09:05:11,64.251.242.242,Desktop
TXN-1045431,441801,MERCH-742860,33936.84,AUD,2026-06-08,Bank Transfer,Beauty,Skin Cleanser,Pending,Europe,2026-08-15 25:70:99,198.107.88.14,Desktop
TXN-1045432,735671,MERCH-707164,19959.95,GBP,2026-04-29,Credit Card,Home,Desk Lamp,Failed,US-West,2026-04-29 09:00:12,31.221.161.31,Mobile
TXN-1045433,810305,MERCH-870219,47542.36,INR,2026-03-29,Wallet,Home,Coffee Maker,Pending,India,2026-03-29 03:37:21,165.28.14.220,Tablet
TXN-1045434,525423,MERCH-249174,12947.13,EUR,2026-04-11,Bank Transfer,Beauty,Skin Cleanser,Pending,Europe,2026-04-11 03:12:39,229.136.144.188,Mobile
TXN-1045435,35277,MERCH-777468,-512.63,CAD,2026-06-27,Credit Card,Clothing,Running Shoes,Refunded,Europe,2026-06-27 04:48:53,100.125.164.128,Mobile
TXN-1045436,775270,MERCH-008949,15803.03,GBP,2026-08-03,Debit Card,Clothing,Winter Jacket,Pending,Latin America,2026-08-03 21:35:34,5.124.89.44,Mobile
TXN-1045437,229845,MERCH-140524,-4282.99,CAD,2026-04-29,Wallet,Electronics,Wireless Headphones,Refunded,India,2026-04-29 19:16:33,26.191.230.149,Mobile
TXN-1045438,977989,MERCH-755611,2604.83,CAD,2026-03-04,Debit Card,Home,Coffee Maker,Failed,Asia-Pacific,2026-03-04 02:39:02,121.180.117.228,Mobile
TXN-1045439,976396,MERCH-163847,46634.88,GBP,2026-05-13,Wallet,Food,Protein Bars,Completed,Europe,2026-05-13 02:44:47,193.95.3.47,Tablet
TXN-1045440,441930,MERCH-453053,-1713.78,USD,2026-07-19,Wallet,Electronics,Wireless Headphones,Refunded,US-East,2026-07-19 00:41:41,90.36.219.233,Desktop
TXN-1045441,569623,MERCH-968527,27491.36,CAD,2026-04-13,Credit Card,Beauty,Skin Cleanser,Failed,Asia-Pacific,2026-04-13 03:31:46,241.172.122.185,Desktop
TXN-1045442,122718,MERCH-649880,-4228.65,INR,2026-06-04,Bank Transfer,Home,Desk Lamp,Refunded,Asia-Pacific,2026-06-04 23:18:49,7.239.24.60,Tablet
TXN-1045443,483026,MERCH-954604,-2760.92,USD,2026-05-02,Credit Card,Electronics,Gaming Mouse,Refunded,US-West,2026-05-02 17:19:35,88.58.234.234,Desktop
TXN-1045444,209955,MERCH-551599,38392.81,INR,2026-07-01,Wallet,Clothing,Running Shoes,Failed,Europe,2026-07-01 11:34:45,33.21.97.177,Desktop
TXN-1045445,416728,MERCH-951897,39443.62,CAD,2026-04-21,Credit Card,Clothing,Winter Jacket,Completed,Europe,2026-04-21 04:51:49,33.74.90.156,Desktop
TXN-1045446,228182,MERCH-611205,-4865.31,USD,2026-08-27,Wallet,Home,Coffee Maker,Refunded,US-West,2026-07-18 21:44:02,68.26.22.127,Mobile
TXN-1045447,718286,MERCH-786564,-1690.35,USD,2026-04-26,Wallet,Sports,Yoga Mat,Refunded,,2026-04-26 17:33:59,63.53.207.194,Desktop
TXN-1045448,745034,MERCH-877333,21163.51,INR,2026-08-13,Wallet,Books,ML Handbook,Pending,Europe,2026-08-13 12:04:20,231.99.63.38,Tablet
TXN-1045449,357226,MERCH-316889,26303.25,USD,2026-03-31,Bank Transfer,Food,Olive Oil,Pending,Latin America,2026-03-31 02:57:56,222.175.129.74,Tablet
TXN-1045450,331502,MERCH-763447,29565.38,INR,2026-05-25,Cash,Home,Desk Lamp,Pending,Latin America,2026-05-25 06:21:52,169.175.141.129,Desktop
TXN-1045451,504796,MERCH-794801,5384.92,BIT,2026-05-11,Debit Card,Home,Coffee Maker,Pending,Latin America,2026-05-11 10:18:33,90.34.87.142,Tablet
TXN-1045452,488056,MERCH-898979,-3267.57,EUR,2026-07-17,Wallet,Beauty,Skin Cleanser,Refunded,Latin America,2026-07-17 20:14:33,38.115.85.97,Desktop
TXN-1045453,240092,MERCH-079720,43760.89,CAD,2026-02-23,Bank Transfer,Clothing,Running Shoes,Completed,US-West,2026-02-23 09:11:25,73.72.145.200,Mobile
TXN-1045454,564300,MERCH-419370,48842.33,USD,2026-02-20,Bank Transfer,Sports,Yoga Mat,Pending,US-East,2026-02-20 02:56:30,193.145.124.99,Mobile
TXN-1045455,541014,MERCH-982446,44925.04,AUD,2026-03-14,Wallet,Electronics,Gaming Mouse,Pending,Asia-Pacific,2026-03-14 20:07:07,20.174.96.36,Mobile
TXN-1045456,950556,MERCH-838598,35631.06,CAD,2026-07-20,Debit Card,Sports,Football,Failed,India,2026-07-20 17:46:51,188.238.118.144,Mobile
TXN-1045457,154184,MERCH-153949,28971.12,CAD,2026-05-27,Bank Transfer,Clothing,Winter Jacket,Failed,Asia-Pacific,2026-05-27 20:26:09,16.11.57.75,Desktop
TXN-1045458,331138,MERCH-194976,47149.83,USD,2026-05-23,Wallet,Food,Protein Bars,Pending,US-West,2026-05-23 08:00:13,246.252.245.27,Desktop
TXN-1045459,217342,MERCH-019116,26354.88,USD,2026-03-07,Credit Card,Sports,Football,Completed,Asia-Pacific,2026-03-07 17:13:15,115.125.220.104,Mobile
TXN-1045460,93471,MERCH-415015,34367.33,EUR,2026-06-28,Cash,Home,Coffee Maker,Pending,Latin America,2026-06-28 00:38:21,243.158.108.123,Desktop
TXN-1045461,23101,MERCH-134524,-3688.76,CAD,2026-08-01,Credit Card,Electronics,Wireless Headphones,Refunded,Europe,2026-08-01 04:43:39,65.240.106.7,Desktop
TXN-1045462,210548,MERCH-698042,47623.49,AUD,2026-03-15,Bank Transfer,Sports,Yoga Mat,Pending,India,2026-03-15 11:45:37,3.133.108.43,Desktop
TXN-1045463,843669,MERCH-533089,47812.51,AUD,2026-08-08,Wallet,Sports,Football,Completed,US-West,2026-08-08 17:27:04,219.55.250.136,Tablet
TXN-1045464,940905,MERCH-876648,12168.36,EUR,2026-08-08,Bank Transfer,Electronics,Bluetooth Speaker,Failed,India,2026-08-08 19:45:56,98.233.246.112,Mobile
TXN-1045465,251390,MERCH-989960,44002.79,AUD,,Wallet,Home,Desk Lamp,Failed,Europe,2026-07-13 22:01:25,89.164.110.140,Mobile
TXN-1045466,749035,MERCH-523371,6002.97,EUR,2026-06-12,Credit Card,Sports,Football,Failed,Asia-Pacific,2026-06-12 01:04:55,141.187.222.171,Tablet
TXN-1045467,594319,MERCH-266802,-2630.63,AUD,2026-03-01,Credit Card,Clothing,Winter Jacket,Refunded,US-East,2026-03-01 02:53:40,238.159.83.199,Mobile
TXN-1045468,561030,MERCH-957004,7230.13,INR,2026-03-28,Bank Transfer,Sports,Football,Failed,Europe,2026-03-28 11:23:47,91.170.30.221,Desktop
TXN-1045469,695851,BADMERCHANT,11248.97,USD,2026-07-22,Wallet,Electronics,Gaming Mouse,Completed,US-East,2026-07-22 01:44:09,150.182.26.202,Mobile
TXN-1045470,169019,MERCH-841248,41728.64,CAD,2026-05-22,Credit Card,Home,Desk Lamp,Failed,Latin America,2026-05-22 22:18:41,124.45.111.116,Tablet
TXN-1045471,447540,MERCH-352613,-2925.28,GBP,2026-04-04,Cash,,Face Serum,Refunded,Asia-Pacific,2026-04-04 01:21:06,140.162.43.20,Tablet
TXN-1045472,797587,MERCH-025660,-3129.54,INR,2026-08-04,Credit Card,Books,ML Handbook,Refunded,US-West,2026-08-04 19:15:54,77.112.84.13,Tablet
TXN-1045473,706274,MERCH-014667,-861.78,AUD,2026-08-15,Cash,Clothing,Winter Jacket,Refunded,US-West,2026-08-15 14:52:03,122.213.69.248,Tablet
TXN-1045474,75477,MERCH-184844,49856.91,INR,2026-03-10,Cash,Books,ML Handbook,Completed,India,2026-03-10 15:13:21,87.101.238.13,Tablet
TXN-1045475,722601,MERCH-071450,9271.15,USD,2026-07-28,Bank Transfer,Clothing,Winter Jacket,Pending,Asia-Pacific,2026-07-28 08:50:56,227.58.95.209,Mobile
TXN-1045476,167530,MERCH-145925,49727.13,USD,2026-07-01,Wallet,Clothing,Running Shoes,Failed,US-West,2026-07-01 13:30:34,181.159.33.243,Tablet
TXN-1045477,994858,MERCH-940901,29676.15,INR,2026-03-31,Debit Card,Sports,Yoga Mat,Failed,Latin America,2026-03-31 10:11:34,249.147.172.225,Tablet
TXN-1045478,194527,MERCH-032146,47450.53,USD,2026-04-14,Wallet,Clothing,Running Shoes,Pending,US-West,2026-04-14 05:08:02,252.168.148.15,Tablet
TXN-1045479,606481,MERCH-146720,-3365.74,CAD,2026-06-22,Cash,Sports,Football,Refunded,Europe,2026-06-22 18:21:26,3.214.73.254,Mobile
TXN-1045480,538,MERCH-165832,12550.14,AUD,2026-05-29,Wallet,Clothing,Running Shoes,Failed,Europe,2026-05-29 03:08:26,55.6.60.37,Tablet
TXN-1045481,472105,,33592.54,GBP,2026-07-10,Cash,Beauty,Skin Cleanser,Pending,US-West,2026-07-10 08:25:54,227.97.192.194,Desktop
TXN-1045482,104592,MERCH-880663,33599.83,GBP,2026-06-14,Credit Card,Food,Protein Bars,Pending,US-West,2026-06-14 11:03:21,111.219.47.77,Mobile
TXN-1045483,327698,MERCH-007363,-500.41,EUR,2026-06-15,Wallet,Food,Protein Bars,Refunded,US-West,2026-06-15 10:47:40,187.129.170.51,Mobile
TXN-1045484,998416,MERCH-805692,-4670.29,GBP,2026-03-05,Bank Transfer,Clothing,Running Shoes,Refunded,Latin America,2026-03-05 15:26:57,100.221.246.209,Mobile
TXN-1045485,138462,MERCH-252997,40328.69,USD,2026-04-20,Debit Card,Electronics,Wireless Headphones,Failed,Asia-Pacific,2026-04-20 14:12:01,91.171.164.181,Mobile
TXN-1045486,758559,MERCH-699679,30994.48,AUD,2026-05-03,Bank Transfer,,Coffee Maker,Failed,Asia-Pacific,2026-05-03 15:28:45,147.64.67.147,Desktop
TXN-1045487,882459,MERCH-062649,22886.38,GBP,2026-08-05,Cash,Sports,Football,Failed,Europe,2026-08-05 18:24:04,247.36.245.159,Desktop
TXN-1045488,298037,MERCH-696808,39702.43,EUR,2026-04-23,Bank Transfer,Sports,Yoga Mat,Pending,US-East,2026-04-23 06:36:55,74.14.132.16,Mobile
TXN-1045489,391319,MERCH-445500,45976.26,AUD,2026-03-07,Wallet,Clothing,Winter Jacket,Failed,US-West,2026-03-07 17:23:25,63.213.213.12,Desktop
TXN-1045490,157260,MERCH-306077,39291.84,EUR,2026-05-13,Bank Transfer,Sports,Yoga Mat,Pending,US-East,2026-05-13 22:56:21,57.120.188.165,Desktop
TXN-1045491,366693,MERCH-788116,30.71,USD,2026-07-27,Cash,Electronics,Wireless Headphones,Failed,US-East,2026-07-27 10:24:12,154.93.60.90,Tablet
TXN-1045492,338566,MERCH-835260,40869.14,USD,2026-06-25,Debit Card,Home,Desk Lamp,Pending,Europe,2026-06-25 11:07:38,55.70.120.20,Desktop
TXN-1045493,961479,MERCH-677988,2799.75,CAD,2026-03-03,Bank Transfer,Electronics,Gaming Mouse,Pending,Asia-Pacific,2026-03-03 01:44:54,215.252.170.219,Mobile
TXN-1045494,803134,MERCH-117489,7979.96,AUD,2026-03-02,Credit Card,Electronics,Wireless Headphones,Pending,US-East,2026-03-02 18:15:22,90.66.229.114,Tablet
TXN-1045495,63581,MERCH-430825,7276.01,INR,2026-02-26,Wallet,Clothing,Running Shoes,Pending,Latin America,2026-02-26 10:52:02,90.20.57.168,Desktop
TXN-1045496,45341,MERCH-200846,-2771.41,GBP,2026-03-27,Bank Transfer,Clothing,Winter Jacket,Refunded,Asia-Pacific,2026-03-27 12:18:39,22.167.152.180,Desktop
TXN-1045497,148528,MERCH-847507,39300.4,EUR,2026-03-17,Credit Card,Home,Desk Lamp,Failed,Asia-Pacific,2026-03-17 22:26:42,43.146.126.89,Mobile
TXN-1045498,705165,MERCH-709354,36176.62,GBP,2026-05-24,Wallet,Home,Desk Lamp,Failed,US-West,2026-05-24 16:49:10,139.174.238.164,Desktop
TXN-1045499,884686,MERCH-343294,19001.86,GBP,2026-03-19,Debit Card,Clothing,Winter Jacket,Pending,US-East,2026-03-19 03:48:15,90.239.143.21,Tablet
TXN-1045500,655988,MERCH-789732,22823.97,AUD,2026-04-06,Cash,Electronics,Wireless Headphones,Pending,Europe,2026-04-06 02:02:21,118.134.217.181,Mobile
TXN-1045501,772545,MERCH-582955,2541.81,GBP,2026-03-27,Wallet,Sports,Football,Pending,Latin America,2026-03-27 03:36:51,198.250.84.61,Tablet
TXN-1045502,924414,MERCH-407648,38992.12,INR,2026-07-27,Cash,Beauty,Skin Cleanser,Pending,Asia-Pacific,2026-07-27 22:18:48,55.201.49.18,Tablet
TXN-1045503,992651,MERCH-292219,15547.05,EUR,2026-04-01,Wallet,Electronics,Bluetooth Speaker,Completed,Latin America,2026-04-01 05:23:48,156.196.129.57,Desktop
TXN-1045504,418083,MERCH-006559,804237.0,EUR,2026-04-24,Bank Transfer,Home,Coffee Maker,Pending,US-West,2026-04-24 21:24:23,238.31.113.101,Mobile
TXN-1045505,989343,MERCH-584753,19290.05,GBP,2026-06-25,Bank Transfer,Food,Olive Oil,Completed,Asia-Pacific,2026-06-25 23:53:00,122.177.246.223,Desktop
TXN-1045506,128412,MERCH-315530,36389.99,USD,,Cash,Clothing,Running Shoes,Failed,Asia-Pacific,2026-04-21 20:23:53,230.89.215.42,Desktop
TXN-1045507,88514,MERCH-150414,-2015.43,USD,2026-06-07,Wallet,Electronics,Wireless Headphones,Refunded,Latin America,2026-06-07 04:21:25,247.66.215.91,Mobile
TXN-1045508,189818,MERCH-493268,7794.97,INR,2026-07-11,Cash,Sports,Football,Failed,Asia-Pacific,2026-07-11 16:15:59,65.210.172.134,Desktop
TXN-1045509,19722,MERCH-063781,-3167.09,GBP,2026-05-31,Wallet,Clothing,Running Shoes,Refunded,US-East,2026-05-31 21:44:05,26.228.187.218,Mobile
TXN-1045510,684759,MERCH-052845,10493.92,INR,2026-05-26,Credit Card,Home,Desk Lamp,Pending,Asia-Pacific,2026-05-26 11:59:13,227.130.235.42,Tablet
TXN-1045511,590,MERCH-739935,-3106.66,AUD,2026-06-29,Cash,Sports,Football,Refunded,Europe,2026-06-29 19:51:08,24.82.211.12,Mobile
TXN-1045512,40556,MERCH-495632,12162.01,USD,2026-06-12,Cash,Food,Protein Bars,Pending,Latin America,2026-06-12 10:13:06,186.175.99.115,Mobile
TXN-1045513,623988,MERCH-502029,-1246.17,GBP,2026-08-02,Debit Card,Books,Python Programming,Refunded,Asia-Pacific,2026-08-02 04:11:50,38.45.178.201,Desktop
TXN-1045514,494306,MERCH-775018,-3078.94,USD,2026-04-29,Wallet,Sports,Yoga Mat,Refunded,US-West,2026-04-29 08:08:38,182.119.31.216,Tablet
TXN-1045515,872197,MERCH-168739,-587.45,EUR,2026-04-05,Debit Card,Electronics,Bluetooth Speaker,Refunded,India,2026-08-15 25:70:99,17.203.197.187,Desktop
TXN-1045516,11353,MERCH-605099,25301.32,AUD,2026-04-03,Debit Card,Food,Protein Bars,Pending,US-East,2026-04-03 02:15:20,169.68.120.223,Mobile
TXN-1045517,369483,MERCH-441846,1840.93,USD,2026-03-21,Wallet,Electronics,Gaming Mouse,Failed,Europe,2026-03-21 02:12:31,200.218.76.175,Mobile
TXN-1045518,293583,MERCH-203550,45811.46,EUR,2026-07-22,Bank Transfer,Home,Desk Lamp,Completed,Europe,2026-07-22 09:15:28,182.215.4.204,Mobile
TXN-1045519,242761,MERCH-555678,36222.59,INR,2026-04-13,Wallet,Beauty,Face Serum,Completed,Latin America,2026-04-13 01:21:00,95.172.10.84,
TXN-1045520,600542,MERCH-461508,11800.73,USD,2026-06-17,Cash,Home,Coffee Maker,Completed,India,2026-06-17 14:38:53,107.117.175.124,Desktop
TXN-1045521,701601,MERCH-532629,39122.65,INR,2026-03-22,Wallet,Sports,Football,Failed,Europe,2026-03-22 12:15:59,59.204.169.83,Mobile
TXN-1045522,588657,MERCH-526550,12688.33,USD,2026-07-24,Bank Transfer,Beauty,Skin Cleanser,Completed,India,2026-07-24 20:42:17,254.121.197.244,Tablet
TXN-1045523,322391,MERCH-361593,-796.02,AUD,2026-03-28,Wallet,Sports,Yoga Mat,Refunded,US-East,2026-03-28 10:51:16,185.10.113.52,Mobile
TXN-1045524,776112,MERCH-922293,36110.14,USD,2026-08-16,Bank Transfer,Home,Desk Lamp,Failed,Asia-Pacific,2026-08-16 23:20:39,157.177.192.187,Desktop
TXN-1045525,103422,MERCH-149545,7099.98,CAD,2026-06-17,Wallet,Food,Olive Oil,Completed,US-East,2026-06-17 21:28:42,73.23.97.134,Mobile
TXN-1045526,843443,MERCH-432151,40109.14,EUR,2026-06-24,Credit Card,Food,Olive Oil,Pending,Latin America,2026-06-24 20:49:37,155.157.171.77,Mobile
TXN-1045527,744903,MERCH-751630,18192.13,EUR,2026-06-19,Bank Transfer,Home,Desk Lamp,Completed,India,2026-06-19 09:00:58,42.109.103.162,Tablet
TXN-1045528,549726,MERCH-044140,46554.09,CAD,2026-02-26,Wallet,Home,Coffee Maker,Failed,India,2026-02-26 13:23:35,158.32.237.39,Mobile
TXN-1045529,346515,MERCH-189092,36067.52,CAD,2026-03-08,Bank Transfer,Beauty,Skin Cleanser,Completed,Latin America,2026-03-08 12:28:59,32.26.81.6,Desktop
TXN-1000000,646542,MERCH-422819,41191.74,EUR,2026-03-05,Credit Card,Clothing,Running Shoes,Failed,US-East,2026-03-05 06:15:28,42.66.194.186,Tablet
TXN-1045531,463753,MERCH-677349,-4127.49,USD,2026-04-29,Bank Transfer,Food,Protein Bars,Refunded,India,2026-04-29 07:48:55,63.142.151.244,Desktop
TXN-1045532,58205,MERCH-046336,33062.47,INR,2026-03-23,Debit Card,Beauty,Face Serum,Completed,Latin America,2026-03-23 02:31:55,95.198.231.13,Tablet
TXN-1045533,340239,MERCH-592052,2867.89,EUR,2026-08-04,Bank Transfer,Home,Coffee Maker,Pending,US-West,2026-08-04 14:06:38,214.126.225.147,Desktop
TXN-1045534,988943,MERCH-879108,15754.22,AUD,2026-04-17,Credit Card,Sports,Yoga Mat,Pending,US-East,2026-04-17 16:57:44,98.176.16.147,Desktop
TXN-1045535,216772,MERCH-808268,17180.45,EUR,2026-03-21,Bank Transfer,Clothing,Running Shoes,Completed,Europe,2026-03-21 07:59:22,225.4.180.116,Mobile
TXN-1045536,367964,MERCH-592876,-1390.9,EUR,2026-06-18,Bank Transfer,Beauty,Face Serum,Refunded,Europe,2026-06-18 18:58:08,16.15.61.172,Desktop
TXN-1045537,845909,MERCH-387834,9798.23,EUR,2026-02-24,Cash,Sports,Football,Pending,Europe,2026-02-24 19:31:55,174.44.170.35,Tablet
TXN-1045538,723429,MERCH-907555,17143.93,CAD,2026-07-08,Debit Card,Beauty,Skin Cleanser,Pending,US-West,2026-07-08 13:42:44,33.162.252.203,Tablet
TXN-1045539,165515,MERCH-790021,-2945.21,AUD,2026-05-31,Debit Card,Beauty,Face Serum,Refunded,US-East,2026-05-31 13:11:43,33.116.39.131,Mobile
TXN-1045540,252023,MERCH-085978,-625.64,EUR,2026-02-22,Debit Card,Home,Coffee Maker,Refunded,India,2026-02-22 09:34:57,194.80.141.170,Tablet
,815530,MERCH-203261,-313.49,CAD,2026-06-11,Debit Card,Beauty,Skin Cleanser,Refunded,Asia-Pacific,2026-06-11 20:05:42,239.247.142.16,Desktop
TXN-1045542,541598,MERCH-671083,20943.3,CAD,2026-06-08,Cash,Books,ML Handbook,Pending,Latin America,2026-06-08 15:36:43,142.64.178.182,Desktop
TXN-1045543,799591,MERCH-849226,6930.08,USD,2026-06-03,Credit Card,Food,Protein Bars,Pending,India,2026-06-03 15:38:47,8.156.129.102,Mobile
TXN-1045544,516306,MERCH-706550,-1368.36,GBP,2026-03-01,Wallet,Clothing,Running Shoes,Refunded,US-East,2026-03-01 06:12:11,247.208.128.200,Desktop
TXN-1045545,326474,MERCH-244460,-3892.26,AUD,2026-07-13,Credit Card,Food,Protein Bars,Refunded,India,2026-07-13 11:05:56,175.16.138.151,Desktop
TXN-1045546,3835,MERCH-726093,6229.97,GBP,2026-05-26,Debit Card,Books,Python Programming,,US-West,2026-05-26 12:16:59,222.90.208.120,Tablet
TXN-1045547,856737,MERCH-047542,-4273.08,INR,2026-05-16,Cash,Sports,Football,Refunded,Europe,2026-05-16 20:43:12,189.191.49.130,Mobile
TXN-1045548,192418,MERCH-597000,27405.61,CAD,2026-04-11,Wallet,Home,Coffee Maker,Completed,Asia-Pacific,2026-04-11 03:33:13,2.230.204.165,Mobile
TXN-1045549,859808,MERCH-542815,-1444.57,AUD,2026-03-29,Wallet,Electronics,Wireless Headphones,Refunded,US-West,2026-03-29 22:51:57,130.132.55.160,Mobile
TXN-1045550,587567,MERCH-314489,-4917.4,INR,2026-05-24,Bank Transfer,Food,Protein Bars,Refunded,Europe,2026-05-24 11:06:42,71.70.240.14,Mobile
TXN-1045551,595569,MERCH-980943,16143.85,AUD,2026-05-08,Debit Card,Beauty,Skin Cleanser,Completed,Europe,2026-05-08 06:28:33,48.41.218.251,Desktop
TXN-1045552,554301,MERCH-207564,-411.92,USD,2026-08-12,Cash,Sports,Yoga Mat,Refunded,India,2026-08-12 01:36:52,254.157.179.216,Mobile
TXN-1045553,723936,MERCH-950612,36696.14,INR,2026-07-16,Debit Card,Food,Protein Bars,Failed,Europe,2026-07-16 19:43:45,38.30.68.26,Tablet
TXN-1045554,852830,MERCH-044076,20835.35,USD,2026-04-23,Cash,Beauty,Face Serum,Completed,US-East,2026-04-23 15:53:00,198.75.254.242,Mobile
TXN-1045555,748149,MERCH-184141,19319.48,USD,2026-05-23,Credit Card,Beauty,Skin Cleanser,Pending,Asia-Pacific,2026-05-23 10:20:47,242.114.83.71,Desktop
TXN-1045556,742625,MERCH-781989,-3660.53,EUR,2026-03-08,Wallet,Beauty,Skin Cleanser,Refunded,Europe,2026-03-08 11:51:08,190.178.245.28,Desktop
TXN-1045557,9754,MERCH-454256,-2986.08,CAD,2026-05-12,Wallet,Home,Coffee Maker,Refunded,India,2026-05-12 10:21:57,177.124.68.216,Mobile
TXN-1045558,533496,MERCH-055540,-400.22,EUR,2026-05-29,Debit Card,Electronics,Gaming Mouse,Refunded,Asia-Pacific,2026-05-29 21:22:17,187.170.166.73,Mobile
TXN-1045559,863154,MERCH-980802,1583.85,GBP,2026-03-08,Bank Transfer,Home,Coffee Maker,Failed,Asia-Pacific,2026-03-08 15:40:15,82.250.190.6,Desktop
TXN-1045560,212296,MERCH-212672,-29.16,GBP,2026-06-08,Wallet,Beauty,Face Serum,Refunded,Europe,2026-06-08 12:06:09,253.216.81.92,Mobile
TXN-1045561,952309,MERCH-190846,-2065.82,EUR,2026-04-26,Bank Transfer,Sports,Yoga Mat,Refunded,Asia-Pacific,2026-04-26 23:10:31,,Desktop
TXN-1045562,601900,MERCH-048637,18131.91,AUD,2026-06-20,Cash,Food,Protein Bars,Failed,Asia-Pacific,2026-06-20 16:37:39,27.96.70.58,Desktop
TXN-1045563,725080,MERCH-103810,49408.57,EUR,2026-03-26,Bank Transfer,Clothing,Running Shoes,Failed,India,2026-03-26 10:28:01,141.137.131.188,Desktop
TXN-1045564,248373,MERCH-359960,-968.41,GBP,2026-06-29,Bank Transfer,Home,Coffee Maker,Refunded,Europe,2026-06-29 06:34:41,7.145.236.246,Desktop
TXN-1045565,825517,MERCH-983520,10679.15,EUR,2026-08-16,Debit Card,Home,Desk Lamp,Failed,Europe,2026-08-16 21:55:30,182.79.174.110,Desktop
TXN-1045566,708058,merchant-12,-3269.16,GBP,2026-05-03,Wallet,Food,Protein Bars,Refunded,Asia-Pacific,2026-05-03 16:30:44,101.117.223.134,Desktop
TXN-1045567,411743,MERCH-812248,14359.8,CAD,2026-03-11,Debit Card,Home,Desk Lamp,Completed,US-West,2026-03-11 07:36:46,237.137.205.174,Tablet
TXN-1045568,606151,MERCH-177815,268.48,CAD,2026-07-09,Credit Card,Home,Desk Lamp,Completed,US-East,2026-07-09 09:52:37,148.92.161.200,Tablet
TXN-1045569,45123,MERCH-520292,8867.81,GBP,2026-04-08,Credit Card,Clothing,Running Shoes,Completed,US-East,2026-04-08 21:55:57,40.9.76.254,Desktop
TXN-1045570,378842,MERCH-931965,5952.21,INR,2026-03-07,Cash,Sports,Yoga Mat,Pending,Asia-Pacific,2026-03-07 01:54:27,64.45.155.91,Mobile
TXN-1045571,927642,MERCH-706798,-1939.95,EUR,2026-04-28,Cash,Home,Desk Lamp,Refunded,India,2026-04-28 23:51:35,110.101.212.95,
TXN-1045572,762908,MERCH-307562,40138.58,GBP,2026-05-11,Credit Card,Beauty,Face Serum,Pending,Europe,2026-05-11 13:54:17,177.153.200.97,Desktop
